cliente_id,nombre_cliente,segmento_cliente,segmentos_observados,cantidad_segmentos_observados,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_desconocida,ciudad_presento_nulos,edad,ingreso_estimado,es_travel_lover,es_streaming_lover,es_food_lover,es_tech_lover,cantidad_lovers,lovers,lover_principal
C001782,Cliente 1782,Premium,Premium,1,False,unico,Loja,False,False,50,3131.30,False,False,False,False,0,,Generalista
C001783,Cliente 1783,Mass,Mass,1,False,unico,Guayaquil,False,False,41,1221.00,True,False,False,False,1,Travel Lover,Travel Lover
C001784,Cliente 1784,Mass,Mass,1,False,unico,Guayaquil,False,False,18,583.21,False,True,False,False,1,Streaming Lover,Streaming Lover
C001785,Cliente 1785,Affluent,Affluent|PyME,2,True,moda,Cuenca,False,False,34,1097.42,False,False,False,False,0,,Sin información transaccional
C001786,Cliente 1786,Affluent,Affluent,1,False,unico,Quito,False,True,51,1495.64,False,False,False,False,0,,Generalista
C001787,Cliente 1787,PyME,Mass|PyME,2,True,moda,Guayaquil,False,False,59,2503.38,False,False,False,False,0,,Generalista
C001788,Cliente 1788,Mass,Mass,1,False,unico,Guayaquil,False,False,47,762.63,True,False,False,False,1,Travel Lover,Travel Lover
C001789,Cliente 1789,Premium,Premium,1,False,unico,Guayaquil,False,False,33,3692.32,False,True,False,False,1,Streaming Lover,Streaming Lover
C001790,Cliente 1790,Affluent,Affluent,1,False,unico,Manta,False,False,24,2497.89,False,True,False,False,1,Streaming Lover,Streaming Lover
C001791,Cliente 1791,Affluent,Affluent,1,False,unico,Quito,False,False,40,963.79,True,True,True,False,3,Travel Lover|Streaming Lover|Food Lover,Travel Lover
C001792,Cliente 1792,Affluent,Affluent,1,False,unico,Quito,False,False,21,2103.48,False,False,False,True,1,Tech Lover,Tech Lover
C001793,Cliente 1793,Mass,Mass,1,False,unico,Guayaquil,False,False,44,636.16,False,False,False,False,0,,Generalista
C001794,Cliente 1794,Mass,Mass,1,False,unico,Cuenca,False,False,19,909.85,True,False,False,False,1,Travel Lover,Travel Lover
C001795,Cliente 1795,Mass,Mass,1,False,unico,Quito,False,False,50,1151.27,False,False,False,True,1,Tech Lover,Tech Lover
C001796,Cliente 1796,Joven,Joven,1,False,unico,Guayaquil,False,False,58,732.60,False,False,False,False,0,,Sin información transaccional
C001797,Cliente 1797,Mass,Joven|Mass,2,True,moda,Ambato,False,False,34,773.18,True,False,False,False,1,Travel Lover,Travel Lover
C001798,Cliente 1798,Joven,Joven,1,False,unico,Guayaquil,False,False,60,692.35,False,True,False,False,1,Streaming Lover,Streaming Lover
C001799,Cliente 1799,Mass,Mass,1,False,unico,Cuenca,False,False,28,597.70,False,False,False,False,0,,Sin información transaccional
C001800,Cliente 1800,Mass,Mass,1,False,unico,Manta,False,False,30,988.42,False,False,False,False,0,,Sin información transaccional
C001801,Cliente 1801,Mass,Mass,1,False,unico,Quito,False,False,29,762.96,False,False,False,False,0,,Sin información transaccional
C001802,Cliente 1802,Joven,Joven,1,False,unico,Quito,False,False,42,1094.32,False,False,False,False,0,,Sin información transaccional
C001803,Cliente 1803,PyME,PyME,1,False,unico,Guayaquil,False,False,20,3533.24,False,False,False,False,0,,Sin información transaccional
C001804,Cliente 1804,Affluent,Affluent,1,False,unico,Guayaquil,False,False,18,2547.55,True,False,False,True,2,Travel Lover|Tech Lover,Tech Lover
C001805,Cliente 1805,Affluent,Affluent,1,False,unico,Guayaquil,False,False,53,1731.55,False,False,True,False,1,Food Lover,Food Lover
C001806,Cliente 1806,Mass,Mass,1,False,unico,Guayaquil,False,False,45,655.98,False,False,False,False,0,,Sin información transaccional
C001807,Cliente 1807,Mass,Mass,1,False,unico,Guayaquil,False,False,50,854.44,False,False,True,False,1,Food Lover,Food Lover
C001808,Cliente 1808,Premium,Joven|Premium,2,True,moda,Quito,False,False,18,3833.19,False,True,False,False,1,Streaming Lover,Streaming Lover
C001809,Cliente 1809,Affluent,Affluent,1,False,unico,Quito,False,False,42,2295.86,False,False,False,True,1,Tech Lover,Tech Lover
C001810,Cliente 1810,Mass,Mass,1,False,unico,Guayaquil,False,False,43,1183.72,True,False,False,False,1,Travel Lover,Travel Lover
C001811,Cliente 1811,Affluent,Affluent,1,False,unico,Loja,False,False,51,1883.30,True,False,False,False,1,Travel Lover,Travel Lover
C001812,Cliente 1812,Mass,Mass,1,False,unico,Guayaquil,False,False,28,442.90,False,False,False,False,0,,Generalista
C001813,Cliente 1813,Joven,Joven,1,False,unico,Quito,False,False,48,1172.55,False,False,True,False,1,Food Lover,Food Lover
C001814,Cliente 1814,Mass,Mass,1,False,unico,Manta,False,False,24,615.89,False,False,False,False,0,,Generalista
C001815,Cliente 1815,Premium,Premium,1,False,unico,Guayaquil,False,False,45,4682.68,False,False,False,False,0,,Sin información transaccional
C001816,Cliente 1816,Premium,Premium,1,False,unico,Ambato,False,False,47,4787.17,False,False,False,False,0,,Generalista
C001817,Cliente 1817,Mass,Mass,1,False,unico,Guayaquil,False,False,45,781.86,True,False,False,False,1,Travel Lover,Travel Lover
C001818,Cliente 1818,Mass,Mass|PyME,2,True,moda,Guayaquil,False,True,44,716.61,False,True,False,True,2,Streaming Lover|Tech Lover,Streaming Lover
C001819,Cliente 1819,Mass,Mass,1,False,unico,Quito,False,False,47,932.49,False,False,False,False,0,,Sin información transaccional
C001820,Cliente 1820,PyME,PyME,1,False,unico,Quito,False,False,37,1935.72,False,True,False,False,1,Streaming Lover,Streaming Lover
C001821,Cliente 1821,PyME,PyME,1,False,unico,Cuenca,False,False,40,3537.27,False,False,False,False,0,,Sin información transaccional
C001822,Cliente 1822,Mass,Mass,1,False,unico,Cuenca,False,False,19,927.32,False,False,False,True,1,Tech Lover,Tech Lover
C001823,Cliente 1823,Joven,Joven,1,False,unico,Guayaquil,False,False,45,492.02,False,True,False,False,1,Streaming Lover,Streaming Lover
C001824,Cliente 1824,Affluent,Affluent|PyME,2,True,moda,Quito,False,False,18,1315.82,False,False,False,False,0,,Generalista
C001825,Cliente 1825,Mass,Mass,1,False,unico,Manta,False,False,48,1057.63,False,False,False,False,0,,Sin información transaccional
C001826,Cliente 1826,Affluent,Affluent,1,False,unico,Guayaquil,False,False,50,2470.87,False,False,False,False,0,,Generalista
C001827,Cliente 1827,PyME,PyME,1,False,unico,Quito,False,True,46,1911.00,False,False,True,False,1,Food Lover,Food Lover
C001828,Cliente 1828,Mass,Mass,1,False,unico,Cuenca,False,False,36,819.32,False,True,False,False,1,Streaming Lover,Streaming Lover
C001829,Cliente 1829,Mass,Mass,1,False,unico,Manta,False,False,30,845.80,False,False,False,False,0,,Generalista
C001830,Cliente 1830,Mass,Mass,1,False,unico,Quito,False,False,29,1387.32,False,False,False,False,0,,Generalista
C001831,Cliente 1831,Joven,Joven,1,False,unico,Guayaquil,False,False,33,531.30,False,True,False,True,2,Streaming Lover|Tech Lover,Tech Lover
C001832,Cliente 1832,Mass,Mass|Premium,2,True,moda,Quito,False,False,47,951.19,False,False,True,False,1,Food Lover,Food Lover
C001833,Cliente 1833,PyME,PyME,1,False,unico,Guayaquil,False,False,22,6267.12,False,False,False,False,0,,Sin información transaccional
C001834,Cliente 1834,PyME,PyME,1,False,unico,Quito,False,False,40,2512.63,False,False,False,False,0,,Generalista
C001835,Cliente 1835,Mass,Mass,1,False,unico,Quito,False,False,19,517.08,False,False,False,False,0,,Sin información transaccional
C001836,Cliente 1836,Affluent,Affluent,1,False,unico,Cuenca,False,False,40,1810.83,False,False,False,False,0,,Generalista
C001837,Cliente 1837,PyME,Affluent|PyME,2,True,moda,Guayaquil,False,False,32,3113.53,True,False,False,True,2,Travel Lover|Tech Lover,Travel Lover
C001838,Cliente 1838,Mass,Mass,1,False,unico,Guayaquil,False,False,30,705.01,False,False,False,False,0,,Generalista
C001839,Cliente 1839,Mass,Mass,1,False,unico,Manta,False,False,48,1661.06,False,False,False,False,0,,Generalista
C001840,Cliente 1840,Mass,Mass,1,False,unico,Guayaquil,False,False,28,798.04,True,False,False,False,1,Travel Lover,Travel Lover
C001841,Cliente 1841,Mass,Mass,1,False,unico,Guayaquil,False,False,32,1004.26,False,False,False,False,0,,Generalista
C001842,Cliente 1842,Mass,Mass,1,False,unico,Quito,False,False,18,989.25,False,False,False,False,0,,Generalista
C001843,Cliente 1843,Joven,Joven,1,False,unico,Quito,False,False,40,755.57,False,False,False,False,0,,Sin información transaccional
C001844,Cliente 1844,Affluent,Affluent,1,False,unico,Guayaquil,False,False,55,3045.11,False,False,False,False,0,,Generalista
C001845,Cliente 1845,Mass,Mass,1,False,unico,Quito,False,False,18,1235.47,False,False,False,False,0,,Sin información transaccional
C001846,Cliente 1846,Mass,Mass,1,False,unico,Ambato,False,False,50,829.13,False,False,False,False,0,,Generalista
C001847,Cliente 1847,Premium,Premium,1,False,unico,Quito,False,False,45,3650.34,False,False,False,False,0,,Generalista
C001848,Cliente 1848,Premium,Premium,1,False,unico,Guayaquil,False,False,46,3037.26,False,False,True,False,1,Food Lover,Food Lover
C001849,Cliente 1849,Mass,Mass,1,False,unico,Loja,False,False,34,529.01,True,False,False,False,1,Travel Lover,Travel Lover
C001850,Cliente 1850,Mass,Mass,1,False,unico,Guayaquil,False,False,61,627.38,False,False,False,False,0,,Sin información transaccional
C001851,Cliente 1851,Affluent,Affluent,1,False,unico,Quito,False,False,45,2529.15,False,False,True,False,1,Food Lover,Food Lover
C001852,Cliente 1852,PyME,PyME,1,False,unico,Quito,False,False,41,2706.31,False,False,False,False,0,,Sin información transaccional
C001853,Cliente 1853,Mass,Mass,1,False,unico,Guayaquil,False,False,38,556.68,False,False,False,False,0,,Sin información transaccional
C001854,Cliente 1854,PyME,PyME,1,False,unico,Manta,False,False,36,4009.66,True,False,False,False,1,Travel Lover,Travel Lover
C001855,Cliente 1855,Joven,Joven,1,False,unico,Quito,False,False,33,763.54,True,False,False,False,1,Travel Lover,Travel Lover
C001856,Cliente 1856,Mass,Mass,1,False,unico,Ambato,False,False,19,1061.78,False,False,False,False,0,,Sin información transaccional
C001857,Cliente 1857,Mass,Mass,1,False,unico,Guayaquil,False,False,44,888.12,False,False,False,False,0,,Sin información transaccional
C001858,Cliente 1858,Mass,Mass,1,False,unico,Quito,False,False,24,2390.24,False,False,False,False,0,,Generalista
C001859,Cliente 1859,Mass,Mass,1,False,unico,Cuenca,False,False,28,659.51,False,True,False,False,1,Streaming Lover,Streaming Lover
C001860,Cliente 1860,Mass,Mass,1,False,unico,Quito,False,False,31,682.75,False,False,False,False,0,,Generalista
C001861,Cliente 1861,Affluent,Affluent,1,False,unico,Cuenca,False,False,41,1924.51,False,False,False,False,0,,Generalista
C001862,Cliente 1862,Joven,Joven,1,False,unico,Ambato,False,False,64,681.23,False,False,False,False,0,,Generalista
C001863,Cliente 1863,Joven,Joven,1,False,unico,Quito,False,False,72,557.23,False,False,False,False,0,,Sin información transaccional
C001864,Cliente 1864,Premium,Premium,1,False,unico,Ambato,False,True,43,3643.47,False,False,False,False,0,,Sin información transaccional
C001865,Cliente 1865,Affluent,Affluent,1,False,unico,Guayaquil,False,False,30,2813.92,False,False,False,False,0,,Generalista
C001866,Cliente 1866,Affluent,Affluent,1,False,unico,Quito,False,False,42,1648.48,False,False,True,False,1,Food Lover,Food Lover
C001867,Cliente 1867,Joven,Joven,1,False,unico,Guayaquil,False,False,40,587.81,False,False,False,True,1,Tech Lover,Tech Lover
C001868,Cliente 1868,Mass,Mass,1,False,unico,Guayaquil,False,False,40,1605.30,False,False,False,False,0,,Generalista
C001869,Cliente 1869,Premium,Affluent|Joven|Premium,3,True,moda,Guayaquil,False,False,40,4413.31,True,False,False,False,1,Travel Lover,Travel Lover
C001870,Cliente 1870,Affluent,Affluent,1,False,unico,Loja,False,False,20,2595.35,False,False,False,False,0,,Generalista
C001871,Cliente 1871,Affluent,Affluent,1,False,unico,Cuenca,False,True,45,1392.55,True,False,False,False,1,Travel Lover,Travel Lover
C001872,Cliente 1872,Mass,Mass|Premium,2,True,moda,Ambato,False,False,44,992.05,False,True,False,False,1,Streaming Lover,Streaming Lover
C001873,Cliente 1873,Affluent,Affluent,1,False,unico,Guayaquil,False,False,47,2115.24,False,True,True,False,2,Streaming Lover|Food Lover,Food Lover
C001874,Cliente 1874,Joven,Joven,1,False,unico,Manta,False,False,64,780.14,False,True,False,False,1,Streaming Lover,Streaming Lover
C001875,Cliente 1875,Affluent,Affluent|Premium,2,True,moda,Quito,False,False,39,2801.77,False,True,False,False,1,Streaming Lover,Streaming Lover
C001876,Cliente 1876,Mass,Mass,1,False,unico,Guayaquil,False,False,37,761.95,False,False,False,False,0,,Sin información transaccional
C001877,Cliente 1877,PyME,PyME,1,False,unico,Guayaquil,False,False,41,8297.84,False,False,False,False,0,,Sin información transaccional
C001878,Cliente 1878,Mass,Mass,1,False,unico,Manta,False,False,63,1667.96,False,True,False,True,2,Streaming Lover|Tech Lover,Tech Lover
C001879,Cliente 1879,Mass,Mass,1,False,unico,Loja,False,False,39,1401.53,False,False,True,False,1,Food Lover,Food Lover
C001880,Cliente 1880,Mass,Mass,1,False,unico,Quito,False,False,36,690.97,False,False,False,False,0,,Sin información transaccional
C001881,Cliente 1881,PyME,PyME,1,False,unico,Loja,False,False,62,4609.84,False,False,False,False,0,,Sin información transaccional
C001882,Cliente 1882,Mass,Joven|Mass,2,True,moda,Cuenca,False,True,33,572.49,False,True,False,False,1,Streaming Lover,Streaming Lover
C001883,Cliente 1883,Mass,Mass,1,False,unico,Manta,False,False,34,488.28,False,False,False,False,0,,Sin información transaccional
C001884,Cliente 1884,PyME,PyME,1,False,unico,Guayaquil,False,True,20,3923.69,False,False,False,False,0,,Generalista
C001885,Cliente 1885,Joven,Joven,1,False,unico,Manta,False,False,41,829.99,True,False,False,False,1,Travel Lover,Travel Lover
C001886,Cliente 1886,Mass,Mass,1,False,unico,Guayaquil,False,False,56,1266.60,False,False,True,True,2,Food Lover|Tech Lover,Tech Lover
C001887,Cliente 1887,Mass,Mass,1,False,unico,Quito,False,False,45,1419.54,False,False,False,False,0,,Sin información transaccional
C001888,Cliente 1888,Joven,Joven,1,False,unico,Quito,False,True,31,431.91,False,True,False,False,1,Streaming Lover,Streaming Lover
C001889,Cliente 1889,Mass,Mass,1,False,unico,Quito,False,False,23,1637.06,False,False,False,False,0,,Sin información transaccional
C001890,Cliente 1890,Premium,Premium,1,False,unico,Guayaquil,False,False,38,3170.54,False,False,False,False,0,,Generalista
C001891,Cliente 1891,Premium,Premium,1,False,unico,Quito,False,False,34,5249.95,True,False,True,False,2,Travel Lover|Food Lover,Travel Lover
C001892,Cliente 1892,Mass,Mass,1,False,unico,Quito,False,False,45,350.00,False,False,False,False,0,,Generalista
C001893,Cliente 1893,Mass,Mass,1,False,unico,Loja,False,False,41,1117.13,False,False,False,False,0,,Sin información transaccional
C001894,Cliente 1894,Affluent,Affluent|PyME,2,True,moda,Quito,False,False,53,1805.25,False,False,False,False,0,,Generalista
C001895,Cliente 1895,Premium,Premium,1,False,unico,Manta,False,False,33,1999.43,False,False,True,False,1,Food Lover,Food Lover
C001896,Cliente 1896,Mass,Mass,1,False,unico,Manta,False,False,49,1054.59,False,False,True,False,1,Food Lover,Food Lover
C001897,Cliente 1897,Affluent,Affluent,1,False,unico,Quito,False,False,42,1372.11,False,False,False,False,0,,Generalista
C001898,Cliente 1898,Mass,Mass,1,False,unico,Cuenca,False,False,47,1417.26,False,False,True,False,1,Food Lover,Food Lover
C001899,Cliente 1899,Mass,Mass,1,False,unico,Guayaquil,False,False,32,945.16,True,False,False,False,1,Travel Lover,Travel Lover
C001900,Cliente 1900,Mass,Mass,1,False,unico,Guayaquil,False,False,30,945.68,False,False,False,True,1,Tech Lover,Tech Lover
C001901,Cliente 1901,Premium,Premium|PyME,2,True,moda,Cuenca,False,False,67,4831.38,False,False,False,False,0,,Generalista
C001902,Cliente 1902,Affluent,Affluent,1,False,unico,Guayaquil,False,False,34,1895.62,False,False,False,False,0,,Generalista
C001903,Cliente 1903,Affluent,Affluent,1,False,unico,Cuenca,False,False,30,2202.31,False,False,False,False,0,,Generalista
C001904,Cliente 1904,Mass,Mass,1,False,unico,Guayaquil,False,False,33,722.77,False,False,False,False,0,,Sin información transaccional
C001905,Cliente 1905,Affluent,Affluent,1,False,unico,Guayaquil,False,True,37,2954.87,False,False,True,False,1,Food Lover,Food Lover
C001906,Cliente 1906,Affluent,Affluent,1,False,unico,Manta,False,False,22,1077.10,False,False,False,True,1,Tech Lover,Tech Lover
C001907,Cliente 1907,Joven,Joven,1,False,unico,Manta,False,False,32,434.63,False,False,True,False,1,Food Lover,Food Lover
C001908,Cliente 1908,Mass,Mass,1,False,unico,Quito,False,False,50,1109.08,False,False,False,False,0,,Generalista
C001909,Cliente 1909,Affluent,Affluent,1,False,unico,Guayaquil,False,False,37,2385.58,False,False,False,False,0,,Sin información transaccional
C001910,Cliente 1910,Premium,Premium,1,False,unico,Quito,False,False,61,4154.87,False,False,False,False,0,,Generalista
C001911,Cliente 1911,Premium,Premium,1,False,unico,Quito,False,False,38,4813.46,False,False,False,False,0,,Generalista
C001912,Cliente 1912,Mass,Mass,1,False,unico,Quito,False,False,35,718.03,False,False,False,False,0,,Sin información transaccional
C001913,Cliente 1913,Joven,Joven,1,False,unico,Guayaquil,False,False,18,528.08,False,False,False,False,0,,Generalista
C001914,Cliente 1914,Mass,Mass,1,False,unico,Guayaquil,False,False,39,922.92,False,False,False,False,0,,Generalista
C001915,Cliente 1915,Premium,Premium,1,False,unico,Quito,False,False,64,4633.90,False,True,False,False,1,Streaming Lover,Streaming Lover
C001916,Cliente 1916,Joven,Joven,1,False,unico,Quito,False,False,45,756.48,False,False,True,False,1,Food Lover,Food Lover
C001917,Cliente 1917,Premium,Premium,1,False,unico,Manta,False,True,41,16177.54,False,False,False,True,1,Tech Lover,Tech Lover
C001918,Cliente 1918,Affluent,Affluent,1,False,unico,Cuenca,False,True,44,1318.00,False,False,False,True,1,Tech Lover,Tech Lover
C001919,Cliente 1919,PyME,PyME,1,False,unico,Cuenca,False,False,57,3404.62,False,False,True,False,1,Food Lover,Food Lover
C001920,Cliente 1920,Mass,Mass,1,False,unico,Guayaquil,False,False,39,1632.76,False,False,False,False,0,,Sin información transaccional
C001921,Cliente 1921,Mass,Mass,1,False,unico,Guayaquil,False,False,23,665.21,False,True,True,False,2,Streaming Lover|Food Lover,Streaming Lover
C001922,Cliente 1922,Mass,Mass,1,False,unico,Guayaquil,False,False,51,698.89,False,False,False,False,0,,Sin información transaccional
C001923,Cliente 1923,Joven,Joven,1,False,unico,Cuenca,False,False,39,1319.34,False,False,True,False,1,Food Lover,Food Lover
C001924,Cliente 1924,Joven,Joven,1,False,unico,Ambato,False,False,25,379.74,False,False,False,False,0,,Sin información transaccional
C001925,Cliente 1925,Premium,Premium,1,False,unico,Cuenca,False,False,25,5764.11,False,False,False,False,0,,Sin información transaccional
C001926,Cliente 1926,Joven,Joven,1,False,unico,Cuenca,False,False,36,1028.86,False,False,False,False,0,,Generalista
C001927,Cliente 1927,Mass,Mass,1,False,unico,Ambato,False,False,34,1414.32,True,False,False,False,1,Travel Lover,Travel Lover
C001928,Cliente 1928,Mass,Mass,1,False,unico,Cuenca,False,False,41,847.45,False,False,False,False,0,,Generalista
C001929,Cliente 1929,Joven,Joven,1,False,unico,Guayaquil,False,False,18,427.16,False,False,False,False,0,,Sin información transaccional
C001930,Cliente 1930,Mass,Mass,1,False,unico,Guayaquil,False,False,53,915.69,False,False,True,False,1,Food Lover,Food Lover
C001931,Cliente 1931,Mass,Mass,1,False,unico,Guayaquil,False,False,27,650.20,False,False,False,False,0,,Generalista
C001932,Cliente 1932,Premium,Mass|Premium,2,True,moda,Quito,False,True,44,6990.24,False,False,False,False,0,,Generalista
C001933,Cliente 1933,Mass,Mass,1,False,unico,Loja,False,False,36,887.42,False,False,False,True,1,Tech Lover,Tech Lover
C001934,Cliente 1934,Mass,Mass,1,False,unico,Quito,False,True,25,702.23,False,True,False,False,1,Streaming Lover,Streaming Lover
C001935,Cliente 1935,Mass,Mass,1,False,unico,Cuenca,False,False,18,889.13,False,False,False,False,0,,Sin información transaccional
C001936,Cliente 1936,Premium,Premium,1,False,unico,Quito,False,False,22,3801.20,False,False,False,False,0,,Generalista
C001937,Cliente 1937,Mass,Mass,1,False,unico,Cuenca,False,False,45,678.24,False,False,False,False,0,,Generalista
C001938,Cliente 1938,Mass,Mass,1,False,unico,Guayaquil,False,False,35,616.42,False,False,False,False,0,,Sin información transaccional
C001939,Cliente 1939,Mass,Mass,1,False,unico,Guayaquil,False,False,18,616.40,False,False,False,False,0,,Generalista
C001940,Cliente 1940,Mass,Mass,1,False,unico,Quito,False,False,30,526.18,False,False,False,False,0,,Generalista
C001941,Cliente 1941,Joven,Joven,1,False,unico,Guayaquil,False,False,42,984.08,False,False,False,False,0,,Generalista
C001942,Cliente 1942,Affluent,Affluent|Mass,2,True,moda,Manta,False,False,61,3357.44,False,False,False,False,0,,Sin información transaccional
C001943,Cliente 1943,PyME,PyME,1,False,unico,Guayaquil,False,False,33,1920.72,False,False,False,False,0,,Sin información transaccional
C001944,Cliente 1944,Mass,Mass,1,False,unico,Quito,False,True,37,1281.13,True,False,False,False,1,Travel Lover,Travel Lover
C001945,Cliente 1945,Mass,Mass,1,False,unico,Quito,False,False,22,1244.89,False,False,True,False,1,Food Lover,Food Lover
C001946,Cliente 1946,Affluent,Affluent,1,False,unico,Ambato,False,False,40,3059.94,False,False,False,False,0,,Sin información transaccional
C001947,Cliente 1947,Mass,Mass,1,False,unico,Guayaquil,False,False,30,1204.19,False,False,False,False,0,,Sin información transaccional
C001948,Cliente 1948,Joven,Joven|Premium,2,True,moda,Quito,False,False,43,432.69,False,False,False,False,0,,Generalista
C001949,Cliente 1949,Mass,Mass,1,False,unico,Quito,False,False,33,582.27,True,False,False,False,1,Travel Lover,Travel Lover
C001950,Cliente 1950,Mass,Mass,1,False,unico,Quito,False,False,18,1139.09,False,False,False,False,0,,Sin información transaccional
C001951,Cliente 1951,Mass,Mass,1,False,unico,Guayaquil,False,False,35,1236.78,False,True,False,False,1,Streaming Lover,Streaming Lover
C001952,Cliente 1952,Affluent,Affluent,1,False,unico,Guayaquil,False,False,44,2545.81,False,True,False,False,1,Streaming Lover,Streaming Lover
C001953,Cliente 1953,PyME,PyME,1,False,unico,Guayaquil,False,False,29,1720.58,False,False,False,False,0,,Generalista
C001954,Cliente 1954,Mass,Mass,1,False,unico,Guayaquil,False,False,36,485.26,False,False,False,False,0,,Generalista
C001955,Cliente 1955,Joven,Joven,1,False,unico,Guayaquil,False,False,38,777.98,False,False,False,False,0,,Generalista
C001956,Cliente 1956,Mass,Mass|Premium,2,True,moda,Cuenca,False,False,30,919.60,False,False,False,True,1,Tech Lover,Tech Lover
C001957,Cliente 1957,Mass,Mass,1,False,unico,Guayaquil,False,False,45,928.10,False,False,False,False,0,,Generalista
C001958,Cliente 1958,Mass,Mass,1,False,unico,Quito,False,False,37,525.11,False,False,False,False,0,,Sin información transaccional
C001959,Cliente 1959,Mass,Mass,1,False,unico,Guayaquil,False,False,48,799.09,False,True,False,False,1,Streaming Lover,Streaming Lover
C001960,Cliente 1960,Affluent,Affluent,1,False,unico,Guayaquil,False,True,29,2811.97,False,True,False,False,1,Streaming Lover,Streaming Lover
C001961,Cliente 1961,Premium,Premium,1,False,unico,Ambato,False,False,32,8640.44,False,False,False,False,0,,Sin información transaccional
C001962,Cliente 1962,Mass,Mass,1,False,unico,Guayaquil,False,False,29,841.15,False,False,False,False,0,,Generalista
C001963,Cliente 1963,Mass,Mass,1,False,unico,Guayaquil,False,False,32,736.51,False,False,False,True,1,Tech Lover,Tech Lover
C001964,Cliente 1964,Mass,Mass,1,False,unico,Guayaquil,False,False,39,1577.93,False,False,False,False,0,,Generalista
C001965,Cliente 1965,Premium,Premium,1,False,unico,Quito,False,False,44,3106.87,False,False,True,False,1,Food Lover,Food Lover
C001966,Cliente 1966,PyME,PyME,1,False,unico,Guayaquil,False,False,34,3805.86,False,True,True,False,2,Streaming Lover|Food Lover,Food Lover
C001967,Cliente 1967,Mass,Mass,1,False,unico,Ambato,False,False,30,947.49,False,False,False,False,0,,Generalista
C001968,Cliente 1968,Mass,Mass,1,False,unico,Quito,False,False,44,1315.13,False,False,False,False,0,,Generalista
C001969,Cliente 1969,Affluent,Affluent,1,False,unico,Guayaquil,False,False,31,2124.88,False,True,True,False,2,Streaming Lover|Food Lover,Food Lover
C001970,Cliente 1970,Mass,Mass,1,False,unico,Guayaquil,False,False,41,525.36,False,False,False,True,1,Tech Lover,Tech Lover
C001971,Cliente 1971,Affluent,Affluent,1,False,unico,Guayaquil,False,False,18,2343.82,True,False,False,False,1,Travel Lover,Travel Lover
C001972,Cliente 1972,Premium,Premium,1,False,unico,Quito,False,False,54,3101.76,False,False,False,False,0,,Generalista
C001973,Cliente 1973,Premium,Premium,1,False,unico,Quito,False,False,45,3880.35,False,False,False,False,0,,Generalista
C001974,Cliente 1974,Mass,Mass,1,False,unico,Cuenca,False,False,30,1232.16,False,False,False,False,0,,Sin información transaccional
C001975,Cliente 1975,Mass,Mass,1,False,unico,Guayaquil,False,False,32,715.81,False,False,True,False,1,Food Lover,Food Lover
C001976,Cliente 1976,Mass,Mass,1,False,unico,Quito,False,False,28,858.11,False,False,False,True,1,Tech Lover,Tech Lover
C001977,Cliente 1977,Premium,Premium,1,False,unico,Loja,False,False,47,2896.70,False,False,False,False,0,,Sin información transaccional
C001978,Cliente 1978,Mass,Mass,1,False,unico,Guayaquil,False,False,43,943.00,False,True,False,False,1,Streaming Lover,Streaming Lover
C001979,Cliente 1979,Premium,Premium,1,False,unico,Manta,False,False,27,3566.31,False,False,False,True,1,Tech Lover,Tech Lover
C001980,Cliente 1980,Mass,Mass,1,False,unico,Guayaquil,False,True,38,985.92,False,False,False,False,0,,Sin información transaccional
C001981,Cliente 1981,PyME,Mass|PyME,2,True,moda,Cuenca,False,False,36,2676.62,False,False,True,False,1,Food Lover,Food Lover
C001982,Cliente 1982,Mass,Mass,1,False,unico,Guayaquil,False,False,18,578.92,False,False,False,False,0,,Generalista
C001983,Cliente 1983,Joven,Joven,1,False,unico,Quito,False,False,58,822.01,False,False,False,True,1,Tech Lover,Tech Lover
C001984,Cliente 1984,Mass,Mass,1,False,unico,Ambato,False,False,50,675.09,False,False,False,False,0,,Generalista
C001985,Cliente 1985,PyME,PyME,1,False,unico,Quito,False,False,29,1426.59,True,False,False,False,1,Travel Lover,Travel Lover
C001986,Cliente 1986,Premium,Premium,1,False,unico,Quito,False,False,30,3202.45,False,False,True,False,1,Food Lover,Food Lover
C001987,Cliente 1987,Mass,Mass|PyME,2,True,moda,Quito,False,False,18,903.40,False,False,False,False,0,,Generalista
C001988,Cliente 1988,Affluent,Affluent,1,False,unico,Quito,False,False,32,1944.13,True,False,True,False,2,Travel Lover|Food Lover,Food Lover
C001989,Cliente 1989,Mass,Mass,1,False,unico,Quito,False,False,39,1414.74,False,False,False,False,0,,Sin información transaccional
C001990,Cliente 1990,Affluent,Affluent,1,False,unico,Quito,False,False,30,1306.68,False,False,True,False,1,Food Lover,Food Lover
C001991,Cliente 1991,Mass,Mass,1,False,unico,Guayaquil,False,False,50,1568.30,False,False,True,False,1,Food Lover,Food Lover
C001992,Cliente 1992,Joven,Joven,1,False,unico,Guayaquil,False,False,37,893.31,False,False,False,False,0,,Sin información transaccional
C001993,Cliente 1993,PyME,PyME,1,False,unico,Quito,False,False,25,1556.54,False,False,True,False,1,Food Lover,Food Lover
C001994,Cliente 1994,Mass,Mass|Premium,2,True,moda,Quito,False,False,24,680.06,False,False,True,False,1,Food Lover,Food Lover
